"","part_id","hh_id","part_age","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","country","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","sday_id","type","day","month","year","dayofweek","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","hh_type","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age_group"
"540",5420,"Mo08HH5420",25,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,25,59,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060506,1,6,5,2006,6,76844,30,NA,NA,"M",0,0,0,0,1,0,2,2,4,"Two or more person household",19,2,0,0,0,18,0,0,19,"25-44"
"541",5421,"Mo08HH5421",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76863,NA,35,40,"F",1,0,0,0,0,0,2,2,NA,"Single person household",7,5,0,0,2,0,2,2,5,"65 and over"
"542",5422,"Mo08HH5422",59,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,9,11,33,33,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76870,40,NA,NA,"F",1,0,0,0,0,0,2,2,4,"Two or more person household",9,6,0,0,0,3,0,NA,NA,"45-64"
"543",5423,"Mo08HH5423",77,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,77,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76879,30,NA,NA,"M",0,0,0,0,1,1,5,2,1,"Two or more person household",12,2,0,0,0,5,10,1,11,"65 and over"
"544",5424,"Mo08HH5424",47,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,15,24,47,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76891,15,NA,NA,"F",1,0,0,0,0,0,1,2,5,"Two or more person household",8,8,0,0,0,0,0,2,6,"45-64"
"545",5425,"Mo08HH5425",63,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,27,58,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,76899,NA,65,75,"M",0,0,0,0,1,0,2,2,3,"Two or more person household",10,3,0,0,0,8,0,1,9,"45-64"
"546",5426,"Mo08HH5426",54,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,76909,NA,20,26,"F",0,0,0,0,0,1,4,2,1,"Single person household",6,3,1,0,0,0,3,1,5,"45-64"
"547",5427,"Mo08HH5427",63,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,76915,NA,30,35,"F",0,0,0,0,0,1,4,2,1,"Single person household",22,1,0,0,0,0,21,2,20,"45-64"
"548",5428,"Mo08HH5428",21,"F",2,NA,4,13,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",7,15,15,16,19,19,22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,76937,24,NA,NA,"M",0,0,1,0,0,0,2,1,5,"Two or more person household",14,10,0,4,0,0,0,NA,NA,"18-24"
"549",5429,"Mo08HH5429",40,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,2,2,2,"United Kingdom",2,32,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060420,1,20,4,2006,4,76951,NA,55,60,"F",0,0,0,0,0,1,1,2,2,"Two or more person household",29,0,17,0,0,0,12,5,24,"25-44"
"550",5430,"Mo08HH5430",32,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,76980,30,NA,NA,"M",1,0,0,0,0,0,2,2,1,"Single person household",2,2,0,0,0,0,0,0,2,"25-44"
"551",5431,"Mo08HH5431",24,"M",2,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,24,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060420,1,20,4,2006,4,76982,29,NA,NA,"F",1,0,0,0,0,0,1,2,1,"Two or more person household",3,2,0,0,0,0,1,0,3,"18-24"
"552",5432,"Mo08HH5432",54,"M",5,NA,1,6,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,76985,NA,40,45,"M",1,0,0,0,0,0,1,2,1,"Single person household",1,1,0,0,0,0,0,0,1,"45-64"
"553",5433,"Mo08HH5433",20,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,39,46,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,76986,16,NA,NA,"M",1,0,0,0,0,0,1,2,4,"Two or more person household",7,5,0,0,0,0,2,2,5,"18-24"
"554",5434,"Mo08HH5434",34,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,34,27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,76993,7,NA,NA,"M",1,0,0,0,0,0,1,1,4,"Two or more person household",7,3,3,0,0,0,1,2,5,"25-44"
"555",5435,"Mo08HH5435",42,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,18,20,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77000,18,NA,NA,"M",1,0,0,0,0,0,1,2,5,"Two or more person household",4,4,0,0,0,0,0,1,3,"25-44"
"556",5436,"Mo08HH5436",31,"F",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77004,48,NA,NA,"M",0,1,0,0,0,0,1,2,5,"Two or more person household",5,1,4,0,0,0,0,1,4,"25-44"
"557",5437,"Mo08HH5437",54,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77009,6,NA,NA,"F",0,1,0,1,0,0,1,2,3,"Two or more person household",7,1,6,0,6,0,0,1,6,"45-64"
"558",5438,"Mo08HH5438",19,"M",2,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,19,21,56,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77016,18,NA,NA,"M",0,0,1,0,0,0,2,2,3,"Two or more person household",9,3,0,5,0,0,1,1,8,"18-24"
"559",5439,"Mo08HH5439",50,"M",5,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77025,8,NA,NA,"M",0,0,0,0,0,1,2,1,4,"Single person household",5,0,0,0,0,0,5,2,3,"45-64"
"560",5440,"Mo08HH5440",63,"M",1,1,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77030,52,NA,NA,"F",1,0,0,0,0,0,2,1,4,"Single person household",1,1,0,0,0,0,0,1,0,"45-64"
"561",5441,"Mo08HH5441",64,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77031,67,NA,NA,"F",1,0,0,0,0,0,2,2,3,"Single person household",2,2,0,0,0,0,0,0,2,"45-64"
"562",5442,"Mo08HH5442",70,"M",3,NA,1,6,NA,"EU","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77033,65,NA,NA,"F",1,0,0,0,0,0,1,1,1,"Two or more person household",2,1,0,0,0,1,0,2,0,"65 and over"
"563",5443,"Mo08HH5443",27,"M",1,2,5,16,NA,"OT","",NA,NA,"","",NA,3,1,3,"United Kingdom",3,18,27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060506,1,6,5,2006,6,77035,NA,40,45,"M",0,1,0,0,0,0,2,2,1,"Two or more person household",6,2,3,0,0,0,1,5,1,"25-44"
"564",5444,"Mo08HH5444",45,"F",4,NA,4,13,NA,"EU","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,45,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060506,1,6,5,2006,6,77041,50,NA,NA,"M",1,0,0,0,0,0,1,1,4,"Two or more person household",4,2,0,0,0,1,1,3,1,"45-64"
"565",5445,"Mo08HH5445",59,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,2,1,2,"United Kingdom",4,45,48,59,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060506,1,6,5,2006,6,77045,63,NA,NA,"M",1,0,0,0,0,0,1,1,3,"Two or more person household",8,5,0,0,0,2,1,6,2,"45-64"
"566",5446,"Mo08HH5446",55,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,55,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77053,50,NA,NA,"F",1,0,0,0,0,0,1,1,3,"Two or more person household",6,2,0,0,1,2,0,4,2,"45-64"
"567",5447,"Mo08HH5447",26,"M",2,NA,6,18,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,25,26,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77059,25,NA,NA,"F",0,0,0,0,0,0,1,1,3,"Two or more person household",7,1,0,0,0,2,1,6,1,"25-44"
"568",5448,"Mo08HH5448",46,"M",1,1,5,16,NA,"OT","",NA,NA,"","",NA,4,2,4,"United Kingdom",6,15,20,20,32,42,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77066,NA,20,25,"F",1,0,0,0,0,0,1,1,1,"Two or more person household",11,5,4,0,1,1,0,10,1,"45-64"
"569",5449,"Mo08HH5449",47,"M",6,NA,1,6,NA,"EU","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,47,11,19,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77077,19,NA,NA,"M",1,0,0,0,0,0,1,1,4,"Two or more person household",6,6,0,0,0,0,0,3,3,"45-64"
"570",5450,"Mo08HH5450",29,"M",2,NA,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,28,18,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77083,13,NA,NA,"F",1,0,0,0,0,0,3,1,2,"Two or more person household",29,14,5,1,4,1,2,NA,NA,"25-44"
"571",5451,"Mo08HH5451",52,"M",6,NA,4,13,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,77112,54,NA,NA,"F",1,0,0,0,0,0,1,1,5,"Two or more person household",5,3,0,0,0,0,2,2,3,"45-64"
"572",5452,"Mo08HH5452",75,"F",4,NA,1,6,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,74,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77117,33,NA,NA,"F",1,0,0,0,0,0,2,2,4,"Two or more person household",8,4,1,0,2,0,1,2,6,"65 and over"
"573",5453,"Mo08HH5453",21,"F",2,NA,5,16,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,21,25,32,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77125,19,NA,NA,"F",0,0,1,0,0,0,1,1,5,"Two or more person household",6,3,0,1,0,1,1,4,2,"18-24"
"574",5454,"Mo08HH5454",38,"F",NA,NA,NA,NA,NA,"EU","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77131,NA,20,25,"M",0,0,0,1,0,0,5,2,2,"Two or more person household",8,2,1,0,2,2,3,NA,NA,"25-44"
"575",5455,"Mo08HH5455",67,"M",NA,NA,6,18,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77139,NA,20,30,"M",1,0,0,0,0,0,5,2,1,"Single person household",4,3,0,0,0,0,1,NA,NA,"65 and over"
"576",5456,"Mo08HH5456",40,"M",NA,NA,5,16,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",2,37,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,77143,NA,30,40,"F",0,0,1,0,0,0,1,1,4,"Two or more person household",7,1,0,4,0,0,2,3,4,"25-44"
"577",5457,"Mo08HH5457",33,"F",4,NA,5,16,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,2,4,5,32,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060427,1,27,4,2006,4,77150,NA,22,29,"F",0,0,0,0,0,1,3,1,4,"Two or more person household",15,5,0,2,2,1,5,NA,NA,"25-44"
"578",5458,"Mo08HH5458",38,"F",NA,NA,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,39,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060426,1,26,4,2006,3,77165,NA,30,40,"M",0,1,0,0,0,0,1,2,4,"Two or more person household",7,2,3,0,1,0,1,3,4,"25-44"
"579",5459,"Mo08HH5459",47,"F",NA,NA,4,13,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,77172,54,NA,NA,"M",1,0,0,0,0,0,1,1,5,"Two or more person household",8,2,0,0,0,0,6,NA,NA,"45-64"
"580",5460,"Mo08HH5460",43,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,43,38,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77180,38,NA,NA,"F",1,0,0,0,0,0,1,1,4,"Two or more person household",3,2,1,0,0,0,0,2,1,"25-44"
"581",5461,"Mo08HH5461",53,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,22,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77183,22,NA,NA,"F",1,0,0,0,0,0,1,1,5,"Two or more person household",6,3,0,0,0,0,3,1,5,"45-64"
"582",5462,"Mo08HH5462",37,"M",1,2,4,13,NA,"UK","",NA,NA,"","",NA,4,2,4,"United Kingdom",4,11,16,37,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77189,NA,20,25,"F",1,0,0,0,0,0,2,2,4,"Two or more person household",12,9,0,0,0,0,3,6,6,"25-44"
"583",5463,"Mo08HH5463",21,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,21,47,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77201,NA,19,22,"M",1,0,0,0,1,0,2,2,3,"Two or more person household",4,3,0,0,1,3,2,3,1,"18-24"
"584",5464,"Mo08HH5464",61,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,42,61,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77205,45,NA,NA,"F",0,0,0,0,0,1,4,NA,NA,"Two or more person household",10,5,1,0,1,0,3,NA,NA,"45-64"
"585",5465,"Mo08HH5465",28,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77215,NA,35,40,"F",0,0,1,0,0,0,1,2,2,"Two or more person household",11,4,0,2,0,0,5,5,6,"25-44"
"586",5466,"Mo08HH5466",37,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,37,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77226,NA,4,7,"M",0,1,0,0,0,0,1,1,4,"Two or more person household",29,2,26,0,0,0,1,19,10,"25-44"
"587",5467,"Mo08HH5467",66,"M",3,NA,4,13,NA,"OT","",NA,NA,"","",NA,1,1,1,"United Kingdom",6,10,8,5,40,42,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77255,NA,35,44,"F",0,0,1,0,0,0,1,2,1,"Two or more person household",13,5,0,8,0,0,0,3,10,"65 and over"
"588",5468,"Mo08HH5468",64,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,64,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060504,1,4,5,2006,4,77268,NA,35,40,"F",0,0,0,0,0,1,2,2,3,"Two or more person household",11,5,0,0,0,3,3,7,4,"45-64"
"589",5469,"Mo08HH5469",38,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,4,4,4,"United Kingdom",3,9,38,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77279,79,NA,NA,"M",0,0,0,0,1,0,3,2,2,"Two or more person household",29,6,16,0,2,1,3,19,10,"25-44"
"590",5470,"Mo08HH5470",26,"F",1,3,4,13,NA,"UK","",NA,NA,"","",NA,4,4,4,"United Kingdom",3,5,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77308,NA,20,23,"F",0,1,0,0,0,0,4,2,1,"Two or more person household",29,10,19,0,0,0,0,11,18,"25-44"
"591",5471,"Mo08HH5471",45,"F",1,2,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,17,45,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77337,17,NA,NA,"F",0,0,1,0,0,0,4,2,NA,"Two or more person household",17,2,0,9,1,8,0,2,15,"45-64"
"592",5472,"Mo08HH5472",26,"M",5,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,77354,6,NA,NA,"M",0,0,0,0,0,1,4,1,3,"Single person household",17,2,0,0,0,1,14,13,4,"25-44"
"593",5473,"Mo08HH5473",35,"F",1,1,4,13,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",4,35,35,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77371,34,NA,NA,"M",0,0,0,0,0,1,2,2,2,"Two or more person household",26,3,18,0,0,2,3,NA,NA,"25-44"
"594",5474,"Mo08HH5474",45,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,45,79,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77397,41,NA,NA,"M",0,0,0,0,1,0,2,2,4,"Two or more person household",13,2,0,0,0,8,3,NA,NA,"45-64"
"595",5475,"Mo08HH5475",38,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,38,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77410,72,NA,NA,"M",0,0,0,0,0,1,4,2,3,"Two or more person household",12,2,0,0,0,6,4,7,5,"25-44"
"596",5476,"Mo08HH5476",59,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,59,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77422,NA,40,45,"M",0,0,0,0,0,1,4,2,1,"Two or more person household",8,1,0,3,1,1,2,1,7,"45-64"
"597",5477,"Mo08HH5477",74,"F",3,NA,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,74,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,77430,NA,76,77,"M",0,0,0,0,1,0,1,2,5,"Two or more person household",2,0,0,0,0,2,0,0,2,"65 and over"
"598",5478,"Mo08HH5478",55,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,4,3,4,"United Kingdom",3,55,52,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060505,1,5,5,2006,5,77432,30,NA,NA,"F",0,0,0,0,0,1,5,2,5,"Two or more person household",10,3,0,0,0,6,1,8,2,"45-64"
"599",5479,"Mo08HH5479",78,"F",3,NA,1,6,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77442,16,NA,NA,"F",1,0,0,0,0,0,2,1,4,"Single person household",10,10,0,0,0,0,0,10,0,"65 and over"
"600",5480,"Mo08HH5480",18,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,18,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,77452,22,NA,NA,"M",0,1,0,0,0,0,2,2,4,"Two or more person household",7,1,6,0,0,0,0,0,7,NA
"601",5481,"Mo08HH5481",30,"F",4,NA,NA,NA,NA,"UK","",NA,NA,"","",NA,4,3,4,"United Kingdom",5,0,8,9,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,77459,8,NA,NA,"F",1,0,1,0,0,0,1,1,5,"Two or more person household",6,4,0,1,0,0,2,6,0,"25-44"
"602",5482,"Mo08HH5482",53,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,57,53,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,77465,54,NA,NA,"M",1,0,0,0,0,0,1,1,5,"Two or more person household",3,3,0,0,0,0,0,1,2,"45-64"
"603",5483,"Mo08HH5483",22,"F",2,NA,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,21,21,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,77468,NA,20,24,"F",0,0,1,0,0,0,1,1,4,"Two or more person household",12,5,0,7,0,0,0,NA,NA,"18-24"
"604",5484,"Mo08HH5484",22,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,4,3,4,"United Kingdom",3,22,59,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,77480,NA,22,28,"F",0,1,0,0,0,0,1,2,4,"Two or more person household",29,2,26,0,1,0,0,10,19,"18-24"
"605",5485,"Mo08HH5485",41,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",6,4,6,7,14,31,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,77509,6,NA,NA,"M",1,0,0,0,0,0,1,1,4,"Two or more person household",16,6,7,0,0,0,1,NA,NA,"25-44"
