"","part_id","hh_id","part_age","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","country","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","sday_id","type","day","month","year","dayofweek","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","hh_type","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age_group"
"5767",5409,"Mo08HH5409",39,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,14,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76734,14,NA,NA,"M",1,0,0,0,1,0,1,1,4,"Two or more person household",4,2,2,0,0,2,0,4,0,"25-44"
"5768",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76735,NA,20,22,"M",0,0,0,0,1,0,1,2,1,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5769",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76736,9,NA,NA,"M",0,0,0,0,1,0,2,1,3,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5770",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76737,NA,65,68,"M",0,0,0,0,0,1,2,2,1,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5771",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76738,NA,40,45,"F",0,0,0,0,0,1,2,2,2,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5772",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76739,50,NA,NA,"M",0,0,0,0,0,1,2,2,3,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5773",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76740,55,NA,NA,"F",0,0,0,0,1,0,1,2,3,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5774",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76741,54,NA,NA,"M",0,0,0,0,1,0,2,2,3,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5775",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76742,36,NA,NA,"F",1,0,0,0,0,0,2,2,3,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5776",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76743,53,NA,NA,"F",0,0,0,0,0,1,2,1,2,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"5777",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76744,42,NA,NA,"M",1,0,0,0,0,0,1,1,4,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
