"","hh_id","part_id","panel_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","frequency_multi","phys_contact","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","duration_multi","month","year","sday_id","dayofweek","day","wave","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age","part_gender","part_age_group","hh_type"
"126","HHA1_10153","A1_10153",10153,"A1_10153_001",NA,65,69,"M",1,1,1,0,0,0,0,1,5,3,2020,"2020.03.24",2,24,1,3,1,0,0,0,0,3,1,2,65,"F","65 and over",1
"127","HHA1_10155","A1_10155",10155,"A1_10155_001",NA,45,54,"M",2,2,0,1,0,0,0,0,3,3,2020,"2020.03.24",2,24,1,1,0,1,0,0,0,0,0,1,56,"M","45-64",0
"128","HHA1_10157","A1_10157",10157,"A1_10157_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,2,1,1,0,0,0,0,1,1,61,"F","45-64",1
"129","HHA1_10159","A1_10159",10159,"A1_10159_001",NA,45,54,"M",4,2,0,0,0,0,0,1,2,3,2020,"2020.03.24",2,24,1,1,0,0,0,0,0,1,0,1,55,"M","45-64",0
"130","HHA1_10160","A1_10160",10160,"A1_10160_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,3,0,0,0,0,0,3,0,49,"F","45-64",1
"131","HHA1_10162","A1_10162",10162,"A1_10162_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,3,0,62,"M","45-64",1
"132","HHA1_10163","A1_10163",10163,"A1_10163_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,60,"F","45-64",1
"133","HHA1_10164","A1_10164",10164,"A1_10164_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,62,"F","45-64",1
"134","HHA1_10165","A1_10165",10165,"A1_10165_001",NA,55,64,"F",3,2,1,0,0,0,0,0,1,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,55,"M","45-64",1
"135","HHA1_10166","A1_10166",10166,"A1_10166_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,40,"F","25-44",1
"136","HHA1_10167","A1_10167",10167,"A1_10167_001",NA,55,64,"F",3,2,1,0,0,0,0,0,2,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,0,3,54,"M","45-64",1
"137","HHA1_10168","A1_10168",10168,"A1_10168_001",NA,70,74,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,1,1,0,0,0,0,0,1,0,71,"F","65 and over",1
"138","HHA1_10169","A1_10169",10169,"A1_10169_001",NA,75,79,"F",2,2,0,0,0,0,0,1,2,3,2020,"2020.03.24",2,24,1,4,1,0,0,0,0,3,0,4,62,"M","45-64",0
"139","HHA1_10170","A1_10170",10170,"A1_10170_001",NA,65,69,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,1,1,0,0,0,0,0,0,1,46,"M","45-64",1
"140","HHA1_10171","A1_10171",10171,"A1_10171_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,62,"M","45-64",1
"141","HHA1_10173","A1_10173",10173,"A1_10173_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,66,"M","65 and over",1
"142","HHA1_10174","A1_10174",10174,"A1_10174_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,6,4,0,0,0,0,2,1,5,58,"M","45-64",1
"143","HHA1_10175","A1_10175",10175,"A1_10175_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,55,"M","45-64",1
"144","HHA1_10176","A1_10176",10176,"A1_10176_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,1,0,0,0,0,2,0,3,61,"M","45-64",1
"145","HHA1_10178","A1_10178",10178,"A1_10178_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,3,0,0,0,0,1,1,3,44,"M","25-44",1
"146","HHA1_10181","A1_10181",10181,"A1_10181_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,62,"M","45-64",1
"147","HHA1_10182","A1_10182",10182,"A1_10182_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,48,"M","45-64",1
"148","HHA1_10183","A1_10183",10183,"A1_10183_001",NA,65,69,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,65,"M","65 and over",1
"149","HHA1_10184","A1_10184",10184,"A1_10184_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,1,0,0,0,0,3,1,3,63,"M","45-64",1
"150","HHA1_10185","A1_10185",10185,"A1_10185_001",NA,65,69,"F",1,2,0,0,0,0,0,1,1,3,2020,"2020.03.23",1,23,1,1,0,0,0,0,0,1,0,1,48,"M","45-64",1
"151","HHA1_10187","A1_10187",10187,"A1_10187_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,3,0,45,"M","45-64",1
"152","HHA1_10188","A1_10188",10188,"A1_10188_001",NA,45,54,"M",1,2,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,10,4,5,0,0,0,1,1,9,48,"M","45-64",1
"153","HHA1_10189","A1_10189",10189,"A1_10189_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,1,0,0,0,0,1,1,1,65,"M","65 and over",1
"154","HHA1_10190","A1_10190",10190,"A1_10190_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,3,0,0,0,0,0,0,3,49,"M","45-64",1
"155","HHA1_10191","A1_10191",10191,"A1_10191_001",NA,45,54,"F",2,2,0,1,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,10,0,10,0,0,0,0,0,10,49,"F","45-64",0
"156","HHA1_10192","A1_10192",10192,"A1_10192_001",NA,20,24,"M",2,2,1,0,0,0,0,0,2,3,2020,"2020.03.24",2,24,1,5,3,0,0,0,0,2,0,5,39,"M","25-44",1
"157","HHA1_10194","A1_10194",10194,"A1_10194_001",NA,25,34,"F",1,1,1,0,0,0,0,1,5,3,2020,"2020.03.23",1,23,1,1,1,0,0,0,0,1,1,0,33,"M","25-44",1
"158","HHA1_10195","A1_10195",10195,"A1_10195_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,2,0,49,"M","45-64",1
"159","HHA1_10196","A1_10196",10196,"A1_10196_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,5,4,0,0,0,0,1,3,2,65,"F","65 and over",1
"160","HHA1_10197","A1_10197",10197,"A1_10197_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,4,0,0,0,0,0,1,3,46,"M","45-64",1
"161","HHA1_10198","A1_10198",10198,"A1_10198_001",NA,35,44,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,2,2,0,0,0,0,0,0,2,39,"F","25-44",1
"162","HHA1_10199","A1_10199",10199,"A1_10199_001",NA,70,74,"F",2,2,0,0,0,0,0,1,3,3,2020,"2020.03.24",2,24,1,1,0,0,0,0,0,1,0,1,45,"F","45-64",0
"163","HHA1_10201","A1_10201",10201,"A1_10201_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,65,"F","65 and over",1
"164","HHA1_10202","A1_10202",10202,"A1_10202_001",NA,70,74,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,1,0,0,0,0,1,0,2,61,"M","45-64",1
"165","HHA1_10204","A1_10204",10204,"A1_10204_001",NA,25,34,"F",1,2,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,2,1,34,"F","25-44",1
"166","HHA1_10206","A1_10206",10206,"A1_10206_001",NA,55,64,"F",1,1,1,0,0,0,0,0,4,3,2020,"2020.03.23",1,23,1,3,3,0,0,0,0,0,3,0,24,"F","18-24",1
"167","HHA1_10207","A1_10207",10207,"A1_10207_001",NA,20,24,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,7,6,0,0,0,0,1,3,4,63,"M","45-64",1
"168","HHA1_10208","A1_10208",10208,"A1_10208_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,5,5,0,0,0,0,0,1,4,42,"F","25-44",1
"169","HHA1_10209","A1_10209",10209,"A1_10209_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,2,0,0,0,0,1,1,2,69,"M","65 and over",1
"170","HHA1_10211","A1_10211",10211,"A1_10211_001",NA,70,74,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,1,1,0,0,0,0,0,1,0,37,"F","25-44",1
"171","HHA1_10212","A1_10212",10212,"A1_10212_001",NA,25,34,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,0,3,40,"M","25-44",1
"172","HHA1_10213","A1_10213",10213,"A1_10213_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,5,3,1,0,0,0,1,0,5,57,"F","45-64",1
"173","HHA1_10214","A1_10214",10214,"A1_10214_001",NA,25,34,"F",2,2,0,0,0,0,0,1,2,3,2020,"2020.03.24",2,24,1,2,0,0,0,0,0,2,0,2,68,"F","65 and over",0
"174","HHA1_10215","A1_10215",10215,"A1_10215_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,65,"M","65 and over",1
"175","HHA1_10216","A1_10216",10216,"A1_10216_001",NA,25,34,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,7,2,5,0,0,0,0,1,6,52,"F","45-64",1
"176","HHA1_10217","A1_10217",10217,"A1_10217_001",NA,20,24,"M",5,2,0,0,0,0,0,1,1,3,2020,"2020.03.24",2,24,1,2,0,0,0,0,0,2,0,2,67,"F","65 and over",0
"177","HHA1_10218","A1_10218",10218,"A1_10218_001",NA,35,44,"F",2,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,1,1,0,0,0,0,0,2,43,"M","25-44",1
"178","HHA1_10219","A1_10219",10219,"A1_10219_001",NA,25,34,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,5,4,0,0,0,0,1,2,3,47,"F","45-64",1
"179","HHA1_10220","A1_10220",10220,"A1_10220_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,31,"M","25-44",1
"180","HHA1_10221","A1_10221",10221,"A1_10221_001",NA,20,24,"F",1,2,0,1,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,4,0,4,0,0,0,0,1,3,33,"M","25-44",1
"181","HHA1_10222","A1_10222",10222,"A1_10222_001",NA,25,34,"M",5,2,0,0,0,0,0,1,1,3,2020,"2020.03.23",1,23,1,1,0,0,0,0,0,1,0,1,47,"F","45-64",0
"182","HHA1_10223","A1_10223",10223,"A1_10223_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,2,0,30,"F","25-44",1
"183","HHA1_10224","A1_10224",10224,"A1_10224_001",NA,70,74,"F",2,2,0,0,0,0,0,1,3,3,2020,"2020.03.24",2,24,1,1,0,0,0,0,0,1,0,1,73,"F","65 and over",1
"184","HHA1_10225","A1_10225",10225,"A1_10225_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,1,3,0,0,0,0,1,3,30,"M","25-44",1
"185","HHA1_10226","A1_10226",10226,"A1_10226_001",NA,25,34,"M",1,1,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,2,1,0,0,0,0,1,1,1,32,"F","25-44",1
"186","HHA1_10227","A1_10227",10227,"A1_10227_001",NA,35,44,"F",3,2,1,0,0,0,0,0,4,3,2020,"2020.03.23",1,23,1,2,2,0,0,0,0,0,0,2,35,"F","25-44",1
"187","HHA1_10228","A1_10228",10228,"A1_10228_001",NA,25,34,"F",2,2,0,0,0,0,0,1,1,3,2020,"2020.03.24",2,24,1,1,0,0,0,0,0,1,0,1,56,"M","45-64",0
"188","HHA1_10229","A1_10229",10229,"A1_10229_001",NA,65,69,"F",1,2,1,0,0,0,0,0,3,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,30,"M","25-44",1
"189","HHA1_10230","A1_10230",10230,"A1_10230_001",NA,55,64,"M",1,2,1,0,0,0,0,0,3,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,67,"M","65 and over",1
"190","HHA1_10231","A1_10231",10231,"A1_10231_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,4,0,0,0,0,0,2,2,52,"M","45-64",1
"191","HHA1_10232","A1_10232",10232,"A1_10232_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,32,"M","25-44",1
"192","HHA1_10233","A1_10233",10233,"A1_10233_001",NA,35,44,"M",1,2,1,0,0,0,0,0,1,3,2020,"2020.03.24",2,24,1,4,4,0,0,0,0,0,2,2,35,"M","25-44",1
"193","HHA1_10234","A1_10234",10234,"A1_10234_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,66,"M","65 and over",1
"194","HHA1_10235","A1_10235",10235,"A1_10235_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,4,0,0,0,0,0,1,3,53,"M","45-64",1
"195","HHA1_10236","A1_10236",10236,"A1_10236_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,7,1,6,0,0,0,0,1,6,44,"F","25-44",1
"196","HHA1_10237","A1_10237",10237,"A1_10237_001",NA,25,34,"F",1,2,0,1,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,9,0,9,0,0,0,0,0,9,30,"M","25-44",1
"197","HHA1_10238","A1_10238",10238,"A1_10238_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,60,"F","45-64",1
"198","HHA1_10239","A1_10239",10239,"A1_10239_001",NA,35,44,"M",1,1,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,36,"F","25-44",1
"199","HHA1_10242","A1_10242",10242,"A1_10242_001",NA,20,24,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,20,"F","18-24",1
"200","HHA1_10243","A1_10243",10243,"A1_10243_001",NA,55,64,"M",1,2,1,0,0,0,0,0,4,3,2020,"2020.03.23",1,23,1,5,2,0,0,0,0,3,1,4,62,"M","45-64",1
"201","HHA1_10245","A1_10245",10245,"A1_10245_001",NA,35,44,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,2,2,0,0,0,0,0,0,2,41,"M","25-44",1
"202","HHA1_10246","A1_10246",10246,"A1_10246_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,1,2,47,"M","45-64",1
"203","HHA1_10247","A1_10247",10247,"A1_10247_001",NA,35,44,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,5,5,0,0,0,0,0,0,5,42,"F","25-44",1
"204","HHA1_10248","A1_10248",10248,"A1_10248_001",NA,65,69,"M",1,1,1,0,0,0,0,1,5,3,2020,"2020.03.24",2,24,1,2,1,0,0,0,0,2,1,1,67,"F","65 and over",1
"205","HHA1_10249","A1_10249",10249,"A1_10249_001",NA,65,69,"M",3,2,0,0,0,0,0,1,1,3,2020,"2020.03.24",2,24,1,3,2,0,0,0,0,1,1,2,66,"F","65 and over",1
"206","HHA1_10250","A1_10250",10250,"A1_10250_001",NA,45,54,"M",1,1,1,0,0,0,0,0,3,3,2020,"2020.03.24",2,24,1,5,3,0,0,0,0,2,2,3,21,"F","18-24",1
"207","HHA1_10251","A1_10251",10251,"A1_10251_001",NA,25,34,"F",1,1,1,0,0,0,0,1,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,1,1,0,33,"M","25-44",1
"208","HHA1_10252","A1_10252",10252,"A1_10252_001",NA,25,34,"F",2,2,0,0,0,0,0,1,1,3,2020,"2020.03.24",2,24,1,1,0,0,0,0,0,1,0,1,60,"F","45-64",1
"209","HHA1_10253","A1_10253",10253,"A1_10253_001",NA,85,120,"F",4,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,4,2,0,0,0,0,2,1,3,59,"M","45-64",1
"210","HHA1_10254","A1_10254",10254,"A1_10254_001",NA,55,64,"M",NA,2,0,0,0,0,0,1,5,3,2020,"2020.03.24",2,24,1,2,0,1,0,0,0,1,0,2,56,"M","45-64",1
"211","HHA1_10255","A1_10255",10255,"A1_10255_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,2,2,0,0,0,0,0,2,0,61,"M","45-64",1
"212","HHA1_10256","A1_10256",10256,"A1_10256_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,1,2,58,"M","45-64",1
"213","HHA1_10257","A1_10257",10257,"A1_10257_001",NA,35,44,"M",2,2,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,5,1,4,0,0,0,0,0,5,38,"M","25-44",1
"214","HHA1_10258","A1_10258",10258,"A1_10258_001",NA,45,54,"F",2,2,0,0,0,0,0,1,3,3,2020,"2020.03.23",1,23,1,3,1,0,0,0,0,2,0,3,58,"M","45-64",0
"215","HHA1_10260","A1_10260",10260,"A1_10260_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,3,0,48,"M","45-64",1
"216","HHA1_10261","A1_10261",10261,"A1_10261_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,42,"F","25-44",1
"217","HHA1_10262","A1_10262",10262,"A1_10262_001",NA,70,74,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,66,"M","65 and over",1
"218","HHA1_10265","A1_10265",10265,"A1_10265_001",NA,25,34,"F",5,2,0,0,0,0,0,1,1,3,2020,"2020.03.24",2,24,1,3,2,0,0,0,0,1,0,3,68,"F","65 and over",0
"219","HHA1_10266","A1_10266",10266,"A1_10266_001",NA,65,69,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,64,"F","45-64",1
"220","HHA1_10267","A1_10267",10267,"A1_10267_001",NA,25,34,"M",5,2,0,0,0,0,0,1,2,3,2020,"2020.03.24",2,24,1,2,0,0,0,0,0,2,0,2,61,"F","45-64",0
"221","HHA1_10268","A1_10268",10268,"A1_10268_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,9,2,7,0,0,0,0,2,7,57,"M","45-64",1
"222","HHA1_10269","A1_10269",10269,"A1_10269_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,34,"F","25-44",1
"223","HHA1_10271","A1_10271",10271,"A1_10271_001",NA,35,44,"F",1,2,1,0,0,1,0,1,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,1,0,1,0,2,21,"M","18-24",1
"224","HHA1_10273","A1_10273",10273,"A1_10273_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,1,0,0,0,0,2,0,3,43,"F","25-44",1
"225","HHA1_10274","A1_10274",10274,"A1_10274_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,30,"F","25-44",1
"226","HHA1_10275","A1_10275",10275,"A1_10275_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,3,0,0,0,0,0,3,0,64,"F","45-64",1
"227","HHA1_10276","A1_10276",10276,"A1_10276_001",NA,65,69,"M",2,2,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,65,"M","65 and over",1
"228","HHA1_10277","A1_10277",10277,"A1_10277_001",NA,25,34,"F",1,1,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,13,3,10,0,0,0,0,3,10,41,"M","25-44",1
"229","HHA1_10278","A1_10278",10278,"A1_10278_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,63,"F","45-64",1
"230","HHA1_10279","A1_10279",10279,"A1_10279_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,2,0,0,0,0,1,2,1,48,"M","45-64",1
"231","HHA1_10280","A1_10280",10280,"A1_10280_001",NA,25,34,"M",5,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,1,2,30,"F","25-44",1
"232","HHA1_10281","A1_10281",10281,"A1_10281_001",NA,55,64,"M",2,2,0,0,0,0,0,1,1,3,2020,"2020.03.23",1,23,1,3,1,0,0,0,0,2,0,3,64,"M","45-64",1
"233","HHA1_10282","A1_10282",10282,"A1_10282_001",NA,45,54,"F",5,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,1,0,0,0,0,2,1,2,54,"F","45-64",1
"234","HHA1_10283","A1_10283",10283,"A1_10283_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,3,0,0,0,0,0,3,0,34,"F","25-44",1
"235","HHA1_10284","A1_10284",10284,"A1_10284_001",NA,65,69,"M",1,2,1,0,0,0,0,0,3,3,2020,"2020.03.24",2,24,1,4,1,0,0,0,0,3,0,4,68,"M","65 and over",1
"236","HHA1_10285","A1_10285",10285,"A1_10285_001",NA,10,14,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,49,"F","45-64",1
"237","HHA1_10286","A1_10286",10286,"A1_10286_001",NA,35,44,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,41,"M","25-44",1
"238","HHA1_10287","A1_10287",10287,"A1_10287_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,0,3,63,"F","45-64",1
"239","HHA1_10288","A1_10288",10288,"A1_10288_001",NA,20,24,"F",1,1,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,3,3,0,0,0,0,0,2,1,56,"F","45-64",1
"240","HHA1_10289","A1_10289",10289,"A1_10289_001",NA,55,64,"F",1,2,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,0,2,24,"F","18-24",1
"241","HHA1_10291","A1_10291",10291,"A1_10291_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,67,"M","65 and over",1
"242","HHA1_10292","A1_10292",10292,"A1_10292_001",NA,75,79,"F",2,2,0,0,0,0,0,1,4,3,2020,"2020.03.24",2,24,1,2,0,0,0,0,0,2,0,2,70,"F","65 and over",0
"243","HHA1_10293","A1_10293",10293,"A1_10293_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,5,5,0,0,0,0,0,3,2,50,"M","45-64",1
"244","HHA1_10294","A1_10294",10294,"A1_10294_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,1,1,37,"F","25-44",1
"245","HHA1_10295","A1_10295",10295,"A1_10295_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,3,1,0,0,0,0,2,1,2,46,"F","45-64",1
"246","HHA1_10297","A1_10297",10297,"A1_10297_001",NA,35,44,"M",1,1,1,0,0,0,0,0,4,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,43,"M","25-44",1
"247","HHA1_10299","A1_10299",10299,"A1_10299_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,1,0,0,0,0,1,0,2,32,"M","25-44",1
"248","HHA1_10300","A1_10300",10300,"A1_10300_001",NA,15,19,"F",4,2,0,0,0,0,0,1,1,3,2020,"2020.03.24",2,24,1,5,3,0,0,0,0,2,3,2,36,"F","25-44",1
"249","HHA1_10301","A1_10301",10301,"A1_10301_001",NA,55,64,"F",1,2,1,0,0,0,0,1,5,3,2020,"2020.03.24",2,24,1,6,3,0,0,0,0,4,0,6,53,"M","45-64",1
"250","HHA1_10302","A1_10302",10302,"A1_10302_001",NA,55,64,"M",3,2,0,0,0,0,0,1,4,3,2020,"2020.03.23",1,23,1,1,0,0,0,0,0,1,0,1,32,"M","25-44",1
"251","HHA1_10303","A1_10303",10303,"A1_10303_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,10,2,8,0,0,0,0,1,9,50,"M","45-64",1
"252","HHA1_10304","A1_10304",10304,"A1_10304_001",NA,45,54,"F",1,2,1,0,0,0,0,0,3,3,2020,"2020.03.23",1,23,1,4,4,0,0,0,0,0,0,4,22,"F","18-24",1
"253","HHA1_10305","A1_10305",10305,"A1_10305_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,2,2,0,0,0,0,0,2,0,26,"F","25-44",1
"254","HHA1_10306","A1_10306",10306,"A1_10306_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.23",1,23,1,2,2,0,0,0,0,0,1,1,27,"F","25-44",1
"255","HHA1_10308","A1_10308",10308,"A1_10308_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,1,0,48,"M","45-64",1
"256","HHA1_10309","A1_10309",10309,"A1_10309_001",NA,35,44,"F",NA,2,1,0,0,0,0,0,1,3,2020,"2020.03.24",2,24,1,1,1,0,0,0,0,0,0,1,35,"F","25-44",1
